Ward code,Wards (2018),Borough,year,children
E05009309,Queenhithe,City of London,2015,8
E05009309,Queenhithe,City of London,2016,NA
E05009309,Queenhithe,City of London,2017,NA
E05009309,Queenhithe,City of London,2018,NA
E05009309,Queenhithe,City of London,2019,NA
E05009309,Queenhithe,City of London,2020,5
E05009309,Queenhithe,City of London,2021,6
E05009310,Tower,City of London,2014,NA
E05009310,Tower,City of London,2015,NA
E05009310,Tower,City of London,2016,NA
E05009310,Tower,City of London,2017,NA
E05009310,Tower,City of London,2018,NA
E05009310,Tower,City of London,2019,NA
E05009310,Tower,City of London,2020,NA
E05009310,Tower,City of London,2021,156
E05011462,Addiscombe East,Croydon,2014,270
E05011462,Addiscombe East,Croydon,2015,277
E05011462,Addiscombe East,Croydon,2016,315
E05011462,Addiscombe East,Croydon,2017,322
E05011462,Addiscombe East,Croydon,2018,318
E05011462,Addiscombe East,Croydon,2019,338
E05011462,Addiscombe East,Croydon,2020,322
E05011462,Addiscombe East,Croydon,2021,317
E05011463,Addiscombe West,Croydon,2014,492
E05011463,Addiscombe West,Croydon,2015,447
E05011463,Addiscombe West,Croydon,2016,456
E05011463,Addiscombe West,Croydon,2017,555
E05011463,Addiscombe West,Croydon,2018,592
E05011463,Addiscombe West,Croydon,2019,632
E05011463,Addiscombe West,Croydon,2020,556
E05011463,Addiscombe West,Croydon,2021,542
E05011464,Bensham Manor,Croydon,2014,848
E05011464,Bensham Manor,Croydon,2015,865
E05011464,Bensham Manor,Croydon,2016,782
E05011464,Bensham Manor,Croydon,2017,896
E05011464,Bensham Manor,Croydon,2018,969
E05011464,Bensham Manor,Croydon,2019,1113
E05011464,Bensham Manor,Croydon,2020,938
E05011464,Bensham Manor,Croydon,2021,894
E05011465,Broad Green,Croydon,2014,1132
E05011465,Broad Green,Croydon,2015,1094
E05011465,Broad Green,Croydon,2016,1117
E05011465,Broad Green,Croydon,2017,1301
E05011465,Broad Green,Croydon,2018,1497
E05011465,Broad Green,Croydon,2019,1508
E05011465,Broad Green,Croydon,2020,1268
E05011465,Broad Green,Croydon,2021,1249
E05011466,Coulsdon Town,Croydon,2014,268
E05011466,Coulsdon Town,Croydon,2015,266
E05011466,Coulsdon Town,Croydon,2016,246
E05011466,Coulsdon Town,Croydon,2017,259
E05011466,Coulsdon Town,Croydon,2018,297
E05011466,Coulsdon Town,Croydon,2019,332
E05011466,Coulsdon Town,Croydon,2020,358
E05011466,Coulsdon Town,Croydon,2021,320
E05011467,Crystal Palace & Upper Norwood,Croydon,2014,522
E05011467,Crystal Palace & Upper Norwood,Croydon,2015,523
E05011467,Crystal Palace & Upper Norwood,Croydon,2016,542
E05011467,Crystal Palace & Upper Norwood,Croydon,2017,618
E05011467,Crystal Palace & Upper Norwood,Croydon,2018,648
E05011467,Crystal Palace & Upper Norwood,Croydon,2019,610
E05011467,Crystal Palace & Upper Norwood,Croydon,2020,602
E05011467,Crystal Palace & Upper Norwood,Croydon,2021,505
E05011468,Fairfield,Croydon,2014,306
E05011468,Fairfield,Croydon,2015,344
E05011468,Fairfield,Croydon,2016,376
E05011468,Fairfield,Croydon,2017,428
E05011468,Fairfield,Croydon,2018,531
E05011468,Fairfield,Croydon,2019,587
E05011468,Fairfield,Croydon,2020,494
E05011468,Fairfield,Croydon,2021,443
E05011469,Kenley,Croydon,2014,197
E05011469,Kenley,Croydon,2015,185
E05011469,Kenley,Croydon,2016,197
E05011469,Kenley,Croydon,2017,221
E05011469,Kenley,Croydon,2018,218
E05011469,Kenley,Croydon,2019,240
E05011469,Kenley,Croydon,2020,249
E05011469,Kenley,Croydon,2021,232
E05011470,New Addington North,Croydon,2014,890
E05011470,New Addington North,Croydon,2015,905
E05011470,New Addington North,Croydon,2016,986
E05011470,New Addington North,Croydon,2017,1178
E05011470,New Addington North,Croydon,2018,1269
E05011470,New Addington North,Croydon,2019,1293
E05011470,New Addington North,Croydon,2020,1072
E05011470,New Addington North,Croydon,2021,1036
E05011471,New Addington South,Croydon,2014,662
E05011471,New Addington South,Croydon,2015,687
E05011471,New Addington South,Croydon,2016,754
E05011471,New Addington South,Croydon,2017,786
E05011471,New Addington South,Croydon,2018,782
E05011471,New Addington South,Croydon,2019,899
E05011471,New Addington South,Croydon,2020,763
E05011471,New Addington South,Croydon,2021,728
E05011472,Norbury & Pollards Hill,Croydon,2014,523
E05011472,Norbury & Pollards Hill,Croydon,2015,533
E05011472,Norbury & Pollards Hill,Croydon,2016,636
E05011472,Norbury & Pollards Hill,Croydon,2017,637
E05011472,Norbury & Pollards Hill,Croydon,2018,674
E05011472,Norbury & Pollards Hill,Croydon,2019,726
E05011472,Norbury & Pollards Hill,Croydon,2020,711
E05011472,Norbury & Pollards Hill,Croydon,2021,609
